sessionnumb  20260923124858 
18 19 468 [ [ -2, 18 ], [ 1, 148 ], [ 3, 158 ] ] 
16 17 410 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 410 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 442 [ [ -2, 16 ], [ 1, 132 ], [ 3, 108 ] ] 
16 17 410 [ [ -2, 16 ], [ 1, 140 ], [ 3, 100 ] ] 
16 17 564 [ [ -2, 16 ], [ 1, 134 ], [ 3, 106 ] ] 
16 17 394 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
17 18 450 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
17 18 450 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
16 17 329 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
17 18 615 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
17 18 324 [ [ -2, 17 ], [ 1, 134 ], [ 3, 138 ] ] 
18 19 498 [ [ -2, 18 ], [ 1, 172 ], [ 3, 134 ] ] 
18 19 384 [ [ -2, 18 ], [ 1, 150 ], [ 3, 156 ] ] 
18 19 384 [ [ -2, 18 ], [ 1, 152 ], [ 3, 154 ] ] 
18 19 384 [ [ -2, 18 ], [ 1, 152 ], [ 3, 154 ] ] 
17 18 357 [ [ -2, 17 ], [ 1, 126 ], [ 3, 146 ] ] 
17 18 357 [ [ -2, 17 ], [ 1, 126 ], [ 3, 146 ] ] 
17 18 374 [ [ -2, 17 ], [ 1, 118 ], [ 3, 154 ] ] 
17 18 546 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
16 17 336 [ [ -2, 16 ], [ 1, 128 ], [ 3, 112 ] ] 
17 18 546 [ [ -2, 17 ], [ 1, 150 ], [ 3, 122 ] ] 
16 17 530 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
17 18 679 [ [ -2, 17 ], [ 1, 140 ], [ 3, 132 ] ] 
16 17 369 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
17 18 473 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
18 19 783 [ [ -2, 18 ], [ 1, 150 ], [ 3, 156 ] ] 
17 18 362 [ [ -2, 17 ], [ 1, 136 ], [ 3, 136 ] ] 
17 18 324 [ [ -2, 17 ], [ 1, 124 ], [ 3, 148 ] ] 
17 18 301 [ [ -2, 17 ], [ 1, 126 ], [ 3, 146 ] ] 
16 17 318 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
16 17 344 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
16 17 390 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
16 17 392 [ [ -2, 16 ], [ 1, 128 ], [ 3, 112 ] ] 
17 18 679 [ [ -2, 17 ], [ 1, 140 ], [ 3, 132 ] ] 
16 17 360 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 343 [ [ -2, 16 ], [ 1, 132 ], [ 3, 108 ] ] 
17 18 554 [ [ -2, 17 ], [ 1, 144 ], [ 3, 128 ] ] 
17 18 554 [ [ -2, 17 ], [ 1, 144 ], [ 3, 128 ] ] 
18 19 495 [ [ -2, 18 ], [ 1, 202 ], [ 3, 104 ] ] 
17 18 431 [ [ -2, 17 ], [ 1, 166 ], [ 3, 106 ] ] 
15 16 333 [ [ -2, 15 ], [ 1, 116 ], [ 3, 94 ] ] 
16 17 448 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
17 18 668 [ [ -2, 17 ], [ 1, 140 ], [ 3, 132 ] ] 
16 17 461 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 378 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
16 17 378 [ [ -2, 16 ], [ 1, 102 ], [ 3, 138 ] ] 
15 16 304 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
16 17 545 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 403 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
16 17 403 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
17 18 610 [ [ -2, 17 ], [ 1, 130 ], [ 3, 142 ] ] 
17 18 368 [ [ -2, 17 ], [ 1, 122 ], [ 3, 150 ] ] 
15 16 337 [ [ -2, 15 ], [ 1, 112 ], [ 3, 98 ] ] 
17 18 497 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
16 17 318 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
17 18 497 [ [ -2, 17 ], [ 1, 130 ], [ 3, 142 ] ] 
15 16 310 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
15 16 391 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
16 17 745 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 353 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 347 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
17 18 621 [ [ -2, 17 ], [ 1, 140 ], [ 3, 132 ] ] 
16 17 353 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
16 17 353 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
14 15 319 [ [ -2, 14 ], [ 1, 96 ], [ 3, 86 ] ] 
15 16 365 [ [ -2, 15 ], [ 1, 106 ], [ 3, 104 ] ] 
16 17 580 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
17 18 1050 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
17 18 1050 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
17 18 1050 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
16 17 580 [ [ -2, 16 ], [ 1, 128 ], [ 3, 112 ] ] 
16 17 554 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
17 18 402 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
17 18 504 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
17 18 560 [ [ -2, 17 ], [ 1, 134 ], [ 3, 138 ] ] 
18 19 375 [ [ -2, 18 ], [ 1, 152 ], [ 3, 154 ] ] 
17 18 566 [ [ -2, 17 ], [ 1, 134 ], [ 3, 138 ] ] 
17 18 482 [ [ -2, 17 ], [ 1, 130 ], [ 3, 142 ] ] 
17 18 521 [ [ -2, 17 ], [ 1, 126 ], [ 3, 146 ] ] 
17 18 363 [ [ -2, 17 ], [ 1, 142 ], [ 3, 130 ] ] 
17 18 307 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
17 18 863 [ [ -2, 17 ], [ 1, 124 ], [ 3, 148 ] ] 
17 18 390 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
18 19 745 [ [ -2, 18 ], [ 1, 144 ], [ 3, 162 ] ] 
17 18 486 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
15 16 329 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
16 17 483 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
17 18 342 [ [ -2, 17 ], [ 1, 150 ], [ 3, 122 ] ] 
17 18 424 [ [ -2, 17 ], [ 1, 156 ], [ 3, 116 ] ] 
16 17 359 [ [ -2, 16 ], [ 1, 132 ], [ 3, 108 ] ] 
17 18 539 [ [ -2, 17 ], [ 1, 152 ], [ 3, 120 ] ] 
17 18 656 [ [ -2, 17 ], [ 1, 152 ], [ 3, 120 ] ] 
16 17 359 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
17 18 656 [ [ -2, 17 ], [ 1, 144 ], [ 3, 128 ] ] 
17 18 582 [ [ -2, 17 ], [ 1, 140 ], [ 3, 132 ] ] 
18 19 855 [ [ -2, 18 ], [ 1, 162 ], [ 3, 144 ] ] 
16 17 443 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
16 17 359 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
17 18 656 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
17 18 656 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
17 18 582 [ [ -2, 17 ], [ 1, 136 ], [ 3, 136 ] ] 
16 17 373 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
17 18 368 [ [ -2, 17 ], [ 1, 124 ], [ 3, 148 ] ] 
17 18 305 [ [ -2, 17 ], [ 1, 122 ], [ 3, 150 ] ] 
17 18 588 [ [ -2, 17 ], [ 1, 122 ], [ 3, 150 ] ] 
17 18 410 [ [ -2, 17 ], [ 1, 122 ], [ 3, 150 ] ] 
17 18 410 [ [ -2, 17 ], [ 1, 122 ], [ 3, 150 ] ] 
17 18 328 [ [ -2, 17 ], [ 1, 126 ], [ 3, 146 ] ] 
18 19 346 [ [ -2, 18 ], [ 1, 156 ], [ 3, 150 ] ] 
18 19 346 [ [ -2, 18 ], [ 1, 150 ], [ 3, 156 ] ] 
17 18 380 [ [ -2, 17 ], [ 1, 146 ], [ 3, 126 ] ] 
17 18 338 [ [ -2, 17 ], [ 1, 144 ], [ 3, 128 ] ] 
18 19 556 [ [ -2, 18 ], [ 1, 156 ], [ 3, 150 ] ] 
17 18 482 [ [ -2, 17 ], [ 1, 126 ], [ 3, 146 ] ] 
17 18 322 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
17 18 320 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
17 18 320 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
17 18 327 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
18 19 498 [ [ -2, 18 ], [ 1, 136 ], [ 3, 170 ] ] 
18 19 498 [ [ -2, 18 ], [ 1, 136 ], [ 3, 170 ] ] 
17 18 418 [ [ -2, 17 ], [ 1, 116 ], [ 3, 156 ] ] 
17 18 418 [ [ -2, 17 ], [ 1, 124 ], [ 3, 148 ] ] 
17 18 474 [ [ -2, 17 ], [ 1, 118 ], [ 3, 154 ] ] 
17 18 368 [ [ -2, 17 ], [ 1, 116 ], [ 3, 156 ] ] 
18 19 307 [ [ -2, 18 ], [ 1, 138 ], [ 3, 168 ] ] 
18 19 307 [ [ -2, 18 ], [ 1, 138 ], [ 3, 168 ] ] 
17 18 344 [ [ -2, 17 ], [ 1, 116 ], [ 3, 156 ] ] 
17 18 619 [ [ -2, 17 ], [ 1, 120 ], [ 3, 152 ] ] 
18 19 860 [ [ -2, 18 ], [ 1, 136 ], [ 3, 170 ] ] 
18 19 616 [ [ -2, 18 ], [ 1, 148 ], [ 3, 158 ] ] 
18 19 498 [ [ -2, 18 ], [ 1, 142 ], [ 3, 164 ] ] 
18 19 448 [ [ -2, 18 ], [ 1, 142 ], [ 3, 164 ] ] 
18 19 381 [ [ -2, 18 ], [ 1, 140 ], [ 3, 166 ] ] 
19 20 493 [ [ -2, 19 ], [ 1, 164 ], [ 3, 178 ] ] 
Error, user interrupt in
  MakeImmutable( elm ); at /usr/local/Cellar/gap/4.15.1/share/gap/lib/arith.gi:409 called from 
Inverse( row[j] ) at /usr/local/Cellar/gap/4.15.1/share/gap/lib/matrix.gi:2464 called from
SemiEchelonMatDestructive( mat ) at /usr/local/Cellar/gap/4.15.1/share/gap/lib/matrix.gi:2407 called from
RankMatDestructive( MutableCopyMatrix( mat ) ) at /usr/local/Cellar/gap/4.15.1/share/gap/lib/matrix.gi:2417 called from
Rank( tGram ) at SplitConsTools.g:174 called from
IsGeom( tGram, th ) at Task20260923Pa.g:29 called from
...  at Task20260923Pa.g:42
you can 'return;'
brk> 
