sessionnumb  20260923124800 
15 16 304 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
15 16 356 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
16 17 303 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 459 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
15 16 305 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
15 16 356 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
15 16 446 [ [ -2, 15 ], [ 1, 90 ], [ 3, 120 ] ] 
15 16 386 [ [ -2, 15 ], [ 1, 94 ], [ 3, 116 ] ] 
15 16 425 [ [ -2, 15 ], [ 1, 92 ], [ 3, 118 ] ] 
15 16 341 [ [ -2, 15 ], [ 1, 94 ], [ 3, 116 ] ] 
16 17 416 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
15 16 316 [ [ -2, 15 ], [ 1, 92 ], [ 3, 118 ] ] 
16 17 597 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
16 17 597 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
15 16 477 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
15 16 373 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
15 16 307 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
16 17 395 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
15 16 363 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
16 17 498 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 498 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 498 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
16 17 409 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
16 17 469 [ [ -2, 16 ], [ 1, 104 ], [ 3, 136 ] ] 
15 16 310 [ [ -2, 15 ], [ 1, 90 ], [ 3, 120 ] ] 
16 17 570 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
16 17 351 [ [ -2, 16 ], [ 1, 104 ], [ 3, 136 ] ] 
16 17 534 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
16 17 342 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
16 17 334 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
15 16 326 [ [ -2, 15 ], [ 1, 92 ], [ 3, 118 ] ] 
15 16 326 [ [ -2, 15 ], [ 1, 92 ], [ 3, 118 ] ] 
15 16 384 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
15 16 354 [ [ -2, 15 ], [ 1, 112 ], [ 3, 98 ] ] 
16 17 570 [ [ -2, 16 ], [ 1, 128 ], [ 3, 112 ] ] 
17 18 882 [ [ -2, 17 ], [ 1, 146 ], [ 3, 126 ] ] 
16 17 334 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
17 18 499 [ [ -2, 17 ], [ 1, 120 ], [ 3, 152 ] ] 
17 18 499 [ [ -2, 17 ], [ 1, 120 ], [ 3, 152 ] ] 
16 17 508 [ [ -2, 16 ], [ 1, 106 ], [ 3, 134 ] ] 
16 17 405 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
16 17 324 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
16 17 361 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
17 18 773 [ [ -2, 17 ], [ 1, 144 ], [ 3, 128 ] ] 
17 18 345 [ [ -2, 17 ], [ 1, 126 ], [ 3, 146 ] ] 
17 18 304 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
17 18 473 [ [ -2, 17 ], [ 1, 130 ], [ 3, 142 ] ] 
18 19 643 [ [ -2, 18 ], [ 1, 146 ], [ 3, 160 ] ] 
15 16 304 [ [ -2, 15 ], [ 1, 96 ], [ 3, 114 ] ] 
16 17 328 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
17 18 835 [ [ -2, 17 ], [ 1, 126 ], [ 3, 146 ] ] 
16 17 425 [ [ -2, 16 ], [ 1, 106 ], [ 3, 134 ] ] 
15 16 304 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
15 16 339 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
15 16 366 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
15 16 358 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
16 17 425 [ [ -2, 16 ], [ 1, 130 ], [ 3, 110 ] ] 
15 16 354 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
16 17 384 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 447 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
17 18 330 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
17 18 330 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
18 19 643 [ [ -2, 18 ], [ 1, 144 ], [ 3, 162 ] ] 
16 17 311 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 324 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 454 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
17 18 464 [ [ -2, 17 ], [ 1, 134 ], [ 3, 138 ] ] 
16 17 313 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
17 18 589 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
15 16 366 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
15 16 386 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
16 17 560 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 597 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 330 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
16 17 469 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 404 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
16 17 370 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
16 17 422 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
16 17 422 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
16 17 370 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
15 16 340 [ [ -2, 15 ], [ 1, 94 ], [ 3, 116 ] ] 
16 17 302 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
15 16 334 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
15 16 382 [ [ -2, 15 ], [ 1, 110 ], [ 3, 100 ] ] 
16 17 429 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
17 18 545 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
16 17 327 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
17 18 417 [ [ -2, 17 ], [ 1, 134 ], [ 3, 138 ] ] 
16 17 394 [ [ -2, 16 ], [ 1, 106 ], [ 3, 134 ] ] 
15 16 341 [ [ -2, 15 ], [ 1, 116 ], [ 3, 94 ] ] 
16 17 476 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
16 17 571 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 390 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 503 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
16 17 459 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
15 16 315 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
16 17 338 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 338 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
15 16 315 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
17 18 754 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
16 17 615 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
15 16 308 [ [ -2, 15 ], [ 1, 120 ], [ 3, 90 ] ] 
15 16 366 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
15 16 347 [ [ -2, 15 ], [ 1, 114 ], [ 3, 96 ] ] 
15 16 403 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
15 16 358 [ [ -2, 15 ], [ 1, 92 ], [ 3, 118 ] ] 
16 17 325 [ [ -2, 16 ], [ 1, 100 ], [ 3, 140 ] ] 
16 17 325 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
15 16 333 [ [ -2, 15 ], [ 1, 112 ], [ 3, 98 ] ] 
16 17 833 [ [ -2, 16 ], [ 1, 130 ], [ 3, 110 ] ] 
16 17 833 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
15 16 333 [ [ -2, 15 ], [ 1, 116 ], [ 3, 94 ] ] 
16 17 833 [ [ -2, 16 ], [ 1, 130 ], [ 3, 110 ] ] 
16 17 476 [ [ -2, 16 ], [ 1, 136 ], [ 3, 104 ] ] 
16 17 833 [ [ -2, 16 ], [ 1, 132 ], [ 3, 108 ] ] 
15 16 447 [ [ -2, 15 ], [ 1, 112 ], [ 3, 98 ] ] 
15 16 357 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
16 17 496 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 359 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 359 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
16 17 303 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
16 17 320 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 302 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
17 18 326 [ [ -2, 17 ], [ 1, 126 ], [ 3, 146 ] ] 
16 17 327 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
17 18 575 [ [ -2, 17 ], [ 1, 120 ], [ 3, 152 ] ] 
17 18 575 [ [ -2, 17 ], [ 1, 120 ], [ 3, 152 ] ] 
17 18 661 [ [ -2, 17 ], [ 1, 122 ], [ 3, 150 ] ] 
17 18 661 [ [ -2, 17 ], [ 1, 130 ], [ 3, 142 ] ] 
16 17 327 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
17 18 575 [ [ -2, 17 ], [ 1, 120 ], [ 3, 152 ] ] 
17 18 575 [ [ -2, 17 ], [ 1, 120 ], [ 3, 152 ] ] 
17 18 497 [ [ -2, 17 ], [ 1, 120 ], [ 3, 152 ] ] 
17 18 497 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
17 18 497 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
15 16 325 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
16 17 361 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
17 18 404 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
16 17 345 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
16 17 345 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
17 18 438 [ [ -2, 17 ], [ 1, 130 ], [ 3, 142 ] ] 
16 17 330 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
17 18 754 [ [ -2, 17 ], [ 1, 140 ], [ 3, 132 ] ] 
16 17 330 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
15 16 308 [ [ -2, 15 ], [ 1, 94 ], [ 3, 116 ] ] 
16 17 474 [ [ -2, 16 ], [ 1, 102 ], [ 3, 138 ] ] 
15 16 413 [ [ -2, 15 ], [ 1, 92 ], [ 3, 118 ] ] 
16 17 560 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
15 16 445 [ [ -2, 15 ], [ 1, 92 ], [ 3, 118 ] ] 
16 17 361 [ [ -2, 16 ], [ 1, 102 ], [ 3, 138 ] ] 
16 17 361 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
17 18 773 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
16 17 330 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
16 17 381 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
16 17 330 [ [ -2, 16 ], [ 1, 104 ], [ 3, 136 ] ] 
17 18 548 [ [ -2, 17 ], [ 1, 122 ], [ 3, 150 ] ] 
18 19 778 [ [ -2, 18 ], [ 1, 142 ], [ 3, 164 ] ] 
17 18 548 [ [ -2, 17 ], [ 1, 118 ], [ 3, 154 ] ] 
17 18 350 [ [ -2, 17 ], [ 1, 120 ], [ 3, 152 ] ] 
17 18 350 [ [ -2, 17 ], [ 1, 120 ], [ 3, 152 ] ] 
17 18 548 [ [ -2, 17 ], [ 1, 118 ], [ 3, 154 ] ] 
15 16 312 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
17 18 661 [ [ -2, 17 ], [ 1, 130 ], [ 3, 142 ] ] 
17 18 594 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
17 18 661 [ [ -2, 17 ], [ 1, 130 ], [ 3, 142 ] ] 
18 19 394 [ [ -2, 18 ], [ 1, 146 ], [ 3, 160 ] ] 
16 17 312 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
17 18 424 [ [ -2, 17 ], [ 1, 130 ], [ 3, 142 ] ] 
17 18 636 [ [ -2, 17 ], [ 1, 118 ], [ 3, 154 ] ] 
16 17 376 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
17 18 852 [ [ -2, 17 ], [ 1, 124 ], [ 3, 148 ] ] 
16 17 718 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
16 17 359 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
17 18 656 [ [ -2, 17 ], [ 1, 136 ], [ 3, 136 ] ] 
17 18 440 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
16 17 325 [ [ -2, 16 ], [ 1, 136 ], [ 3, 104 ] ] 
15 16 446 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
16 17 348 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 488 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
16 17 498 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
15 16 311 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
15 16 353 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
15 16 311 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
16 17 546 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
17 18 449 [ [ -2, 17 ], [ 1, 130 ], [ 3, 142 ] ] 
15 16 382 [ [ -2, 15 ], [ 1, 114 ], [ 3, 96 ] ] 
16 17 371 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
16 17 406 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
16 17 404 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
17 18 680 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
15 16 340 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
15 16 305 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
16 17 528 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
17 18 449 [ [ -2, 17 ], [ 1, 146 ], [ 3, 126 ] ] 
16 17 390 [ [ -2, 16 ], [ 1, 130 ], [ 3, 110 ] ] 
15 16 331 [ [ -2, 15 ], [ 1, 112 ], [ 3, 98 ] ] 
16 17 344 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
15 16 338 [ [ -2, 15 ], [ 1, 106 ], [ 3, 104 ] ] 
16 17 322 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 380 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
15 16 378 [ [ -2, 15 ], [ 1, 106 ], [ 3, 104 ] ] 
15 16 337 [ [ -2, 15 ], [ 1, 106 ], [ 3, 104 ] ] 
16 17 571 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
16 17 470 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
16 17 385 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
15 16 498 [ [ -2, 15 ], [ 1, 96 ], [ 3, 114 ] ] 
15 16 347 [ [ -2, 15 ], [ 1, 114 ], [ 3, 96 ] ] 
16 17 562 [ [ -2, 16 ], [ 1, 132 ], [ 3, 108 ] ] 
16 17 562 [ [ -2, 16 ], [ 1, 132 ], [ 3, 108 ] ] 
16 17 562 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
15 16 357 [ [ -2, 15 ], [ 1, 114 ], [ 3, 96 ] ] 
17 18 409 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
17 18 456 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
17 18 456 [ [ -2, 17 ], [ 1, 144 ], [ 3, 128 ] ] 
17 18 409 [ [ -2, 17 ], [ 1, 142 ], [ 3, 130 ] ] 
15 16 315 [ [ -2, 15 ], [ 1, 110 ], [ 3, 100 ] ] 
16 17 617 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
17 18 456 [ [ -2, 17 ], [ 1, 136 ], [ 3, 136 ] ] 
16 17 518 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
17 18 410 [ [ -2, 17 ], [ 1, 142 ], [ 3, 130 ] ] 
16 17 313 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
17 18 544 [ [ -2, 17 ], [ 1, 140 ], [ 3, 132 ] ] 
17 18 573 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
16 17 488 [ [ -2, 16 ], [ 1, 132 ], [ 3, 108 ] ] 
16 17 350 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
17 18 387 [ [ -2, 17 ], [ 1, 140 ], [ 3, 132 ] ] 
15 16 371 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
16 17 634 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 488 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
15 16 400 [ [ -2, 15 ], [ 1, 96 ], [ 3, 114 ] ] 
16 17 596 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
15 16 475 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
16 17 445 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
17 18 499 [ [ -2, 17 ], [ 1, 136 ], [ 3, 136 ] ] 
15 16 316 [ [ -2, 15 ], [ 1, 120 ], [ 3, 90 ] ] 
16 17 596 [ [ -2, 16 ], [ 1, 132 ], [ 3, 108 ] ] 
15 16 318 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
15 16 357 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
16 17 425 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 634 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
16 17 306 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
17 18 793 [ [ -2, 17 ], [ 1, 140 ], [ 3, 132 ] ] 
16 17 407 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 409 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 305 [ [ -2, 16 ], [ 1, 140 ], [ 3, 100 ] ] 
16 17 305 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
15 16 326 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
15 16 301 [ [ -2, 15 ], [ 1, 92 ], [ 3, 118 ] ] 
15 16 345 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
15 16 416 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
15 16 309 [ [ -2, 15 ], [ 1, 114 ], [ 3, 96 ] ] 
15 16 315 [ [ -2, 15 ], [ 1, 112 ], [ 3, 98 ] ] 
16 17 314 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
15 16 389 [ [ -2, 15 ], [ 1, 120 ], [ 3, 90 ] ] 
15 16 340 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
15 16 329 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
16 17 513 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 513 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 465 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
16 17 371 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 479 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
15 16 303 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
16 17 516 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
15 16 357 [ [ -2, 15 ], [ 1, 114 ], [ 3, 96 ] ] 
15 16 329 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
16 17 513 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
16 17 465 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
17 18 882 [ [ -2, 17 ], [ 1, 126 ], [ 3, 146 ] ] 
