sessionnumb  20260924122156 
16 17 424 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
17 18 647 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
16 17 588 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
15 16 450 [ [ -2, 15 ], [ 1, 124 ], [ 3, 86 ] ] 
18 19 468 [ [ -2, 18 ], [ 1, 176 ], [ 3, 130 ] ] 
18 19 468 [ [ -2, 18 ], [ 1, 176 ], [ 3, 130 ] ] 
16 17 571 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
16 17 426 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 540 [ [ -2, 16 ], [ 1, 132 ], [ 3, 108 ] ] 
16 17 449 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 456 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
17 18 515 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
17 18 640 [ [ -2, 17 ], [ 1, 144 ], [ 3, 128 ] ] 
17 18 422 [ [ -2, 17 ], [ 1, 140 ], [ 3, 132 ] ] 
16 17 410 [ [ -2, 16 ], [ 1, 144 ], [ 3, 96 ] ] 
16 17 425 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
16 17 451 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 440 [ [ -2, 16 ], [ 1, 128 ], [ 3, 112 ] ] 
17 18 463 [ [ -2, 17 ], [ 1, 136 ], [ 3, 136 ] ] 
16 17 532 [ [ -2, 16 ], [ 1, 134 ], [ 3, 106 ] ] 
15 16 404 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
16 17 594 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
16 17 495 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
15 16 409 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
17 18 568 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
15 16 402 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
15 16 432 [ [ -2, 15 ], [ 1, 96 ], [ 3, 114 ] ] 
17 18 773 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
17 18 482 [ [ -2, 17 ], [ 1, 116 ], [ 3, 156 ] ] 
18 19 739 [ [ -2, 18 ], [ 1, 132 ], [ 3, 174 ] ] 
17 18 519 [ [ -2, 17 ], [ 1, 126 ], [ 3, 146 ] ] 
17 18 613 [ [ -2, 17 ], [ 1, 124 ], [ 3, 148 ] ] 
18 19 552 [ [ -2, 18 ], [ 1, 136 ], [ 3, 170 ] ] 
16 17 768 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
17 18 650 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
17 18 704 [ [ -2, 17 ], [ 1, 130 ], [ 3, 142 ] ] 
16 17 409 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
17 18 570 [ [ -2, 17 ], [ 1, 148 ], [ 3, 124 ] ] 
16 17 418 [ [ -2, 16 ], [ 1, 136 ], [ 3, 104 ] ] 
15 16 401 [ [ -2, 15 ], [ 1, 94 ], [ 3, 116 ] ] 
16 17 426 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
17 18 733 [ [ -2, 17 ], [ 1, 140 ], [ 3, 132 ] ] 
17 18 570 [ [ -2, 17 ], [ 1, 144 ], [ 3, 128 ] ] 
