sessionnumb  20260924122139 
16 17 449 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 499 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 403 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
15 16 449 [ [ -2, 15 ], [ 1, 96 ], [ 3, 114 ] ] 
17 18 419 [ [ -2, 17 ], [ 1, 118 ], [ 3, 154 ] ] 
16 17 561 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
16 17 412 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
16 17 671 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
16 17 552 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
18 19 823 [ [ -2, 18 ], [ 1, 138 ], [ 3, 168 ] ] 
16 17 451 [ [ -2, 16 ], [ 1, 98 ], [ 3, 142 ] ] 
15 16 418 [ [ -2, 15 ], [ 1, 112 ], [ 3, 98 ] ] 
16 17 472 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 450 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
15 16 454 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
16 17 471 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
17 18 642 [ [ -2, 17 ], [ 1, 152 ], [ 3, 120 ] ] 
17 18 467 [ [ -2, 17 ], [ 1, 134 ], [ 3, 138 ] ] 
18 19 875 [ [ -2, 18 ], [ 1, 154 ], [ 3, 152 ] ] 
17 18 685 [ [ -2, 17 ], [ 1, 134 ], [ 3, 138 ] ] 
16 17 542 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
16 17 472 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
17 18 765 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
17 18 765 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
16 17 459 [ [ -2, 16 ], [ 1, 130 ], [ 3, 110 ] ] 
16 17 460 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
17 18 513 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
16 17 496 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 531 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
17 18 660 [ [ -2, 17 ], [ 1, 142 ], [ 3, 130 ] ] 
17 18 595 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
15 16 517 [ [ -2, 15 ], [ 1, 112 ], [ 3, 98 ] ] 
16 17 442 [ [ -2, 16 ], [ 1, 104 ], [ 3, 136 ] ] 
16 17 422 [ [ -2, 16 ], [ 1, 106 ], [ 3, 134 ] ] 
16 17 505 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 493 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
16 17 471 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
16 17 471 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
17 18 605 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
17 18 658 [ [ -2, 17 ], [ 1, 122 ], [ 3, 150 ] ] 
15 16 416 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
19 20 461 [ [ -2, 19 ], [ 1, 162 ], [ 3, 180 ] ] 
17 18 560 [ [ -2, 17 ], [ 1, 122 ], [ 3, 150 ] ] 
16 17 521 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
16 17 454 [ [ -2, 16 ], [ 1, 130 ], [ 3, 110 ] ] 
16 17 436 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
16 17 495 [ [ -2, 16 ], [ 1, 104 ], [ 3, 136 ] ] 
18 19 1296 [ [ -2, 18 ], [ 1, 140 ], [ 3, 166 ] ] 
15 16 414 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
17 18 476 [ [ -2, 17 ], [ 1, 134 ], [ 3, 138 ] ] 
17 18 491 [ [ -2, 17 ], [ 1, 134 ], [ 3, 138 ] ] 
17 18 409 [ [ -2, 17 ], [ 1, 130 ], [ 3, 142 ] ] 
17 18 626 [ [ -2, 17 ], [ 1, 122 ], [ 3, 150 ] ] 
16 17 417 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
16 17 495 [ [ -2, 16 ], [ 1, 102 ], [ 3, 138 ] ] 
17 18 451 [ [ -2, 17 ], [ 1, 140 ], [ 3, 132 ] ] 
16 17 421 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 405 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
15 16 478 [ [ -2, 15 ], [ 1, 90 ], [ 3, 120 ] ] 
16 17 511 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
15 16 425 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
16 17 487 [ [ -2, 16 ], [ 1, 102 ], [ 3, 138 ] ] 
15 16 418 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
15 16 414 [ [ -2, 15 ], [ 1, 92 ], [ 3, 118 ] ] 
16 17 548 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
16 17 553 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 445 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
16 17 604 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
15 16 500 [ [ -2, 15 ], [ 1, 96 ], [ 3, 114 ] ] 
15 16 467 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
17 18 505 [ [ -2, 17 ], [ 1, 134 ], [ 3, 138 ] ] 
16 17 495 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
17 18 838 [ [ -2, 17 ], [ 1, 130 ], [ 3, 142 ] ] 
16 17 412 [ [ -2, 16 ], [ 1, 106 ], [ 3, 134 ] ] 
16 17 415 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
16 17 415 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
15 16 439 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
16 17 594 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
16 17 538 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
15 16 417 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
15 16 448 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
16 17 556 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
15 16 438 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
17 18 725 [ [ -2, 17 ], [ 1, 126 ], [ 3, 146 ] ] 
17 18 572 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
15 16 422 [ [ -2, 15 ], [ 1, 96 ], [ 3, 114 ] ] 
16 17 411 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
16 17 466 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
17 18 677 [ [ -2, 17 ], [ 1, 144 ], [ 3, 128 ] ] 
16 17 424 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
16 17 608 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
17 18 567 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
17 18 566 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
16 17 539 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
